OBJECTID,MUNI_ID,MMSD_OWNER,MUNI_FEATURE_TYPE,RIM_ELEV,SIZE,STATUS,MUNI_OWNER,MMSD_FEATURE,YEAR_RECEIVED,NOTES,X_COORD,Y_COORD
7962, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525397.357,423781.5235
7963, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525405.112,423782.4582
7964, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518788.254,423799.3446
7965, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518755.913,423803.2002
7966, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524803.256,423803.7058
7967, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525432.847,423806.047
7968, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524837.63,423810.32
7969, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519221.756,423815.0838
7970, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524861.199,423814.8515
7971, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518617.417,423817.571
7972, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524895.572,423821.4601
7973, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518848.521,423826.5526
7974, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518732.35,423827.7704
7975, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519371.023,423837.0292
7976, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519418.542,423837.6083
7977, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515122.506,423840.1313
7978, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519320.882,423842.88
7979, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519455.353,423847.1965
7980, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515091.016,423848.5191
7981, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518609.507,423849.5909
7982, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519395.086,423849.336
7983, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518849.049,423859.6079
7984, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518731.6,423860.9429
7985, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519308.014,423874.3484
7986, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516287.702,423880.8536
7987, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516320.296,423881.4599
7988, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515118.525,423908.222
7989, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524950.079,423919.9457
7990, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525477.369,423921.5258
7991, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525152.297,423921.9195
7992, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526376.736,423922.0294
7993, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526387.015,423925.9484
7994, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525843.497,423927.492
7995, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526118.445,423930.2692
7996, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526342.292,423932.22
7997, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526475.816,423934.1583
7998, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2514965.977,423952.7406
7999, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515370.211,423955.486
8000, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515590.953,423957.027
8001, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515830.951,423958.1491
8002, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524942.586,423962.1619
8003, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525151.256,423964.4325
8004, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515981.656,423967.5451
8005, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525843.143,423969.7678
8006, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525485.723,423971.8285
8007, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525937.723,423976.464
8008, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524940.387,423977.6425
8009, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526074.909,423979.6828
8010, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526467.696,423981.9689
8011, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515372.746,423987.8695
8012, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515585.105,423989.3951
8013, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515829.629,423991.086
8014, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526418.148,423994.6933
8015, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524762.525,424014.8514
8016, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524796.899,424021.4652
8017, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524820.468,424025.9964
8018, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519273.501,424026.8655
8019, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524854.841,424032.6053
8020, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519291.274,424049.5291
8021, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516319.873,424063.4277
8022, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518758.094,424065.1722
8023, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524752.756,424064.7909
8024, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518791.04,424065.3027
8025, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516665.973,424068.4366
8026, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516286.072,424069.6722
8027, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524787.13,424071.4051
8028, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516683.12,424073.3936
8029, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516715.714,424073.3998
8030, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516750.362,424073.449
8031, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524810.699,424075.9362
8032, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524845.072,424082.5452
8033, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516258.225,424090.0077
8034, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516648.378,424093.9779
8035, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519293.188,424099.3598
8036, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519321.537,424103.3939
8037, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2514761.627,424105.0825
8038, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525407.007,424112.8151
8039, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525399.591,424120.6747
8040, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516279.209,424124.4089
8041, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516649.105,424126.7741
8042, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526114.83,424131.4168
8043, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526081.612,424131.4545
8044, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525352.143,424162.5204
8045, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519198.215,424169.3065
8046, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525343.392,424207.7555
8047, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525374.977,424216.5314
8048, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526459.344,424217.3467
8049, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525381.921,424218.1833
8050, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526426.262,424219.8014
8051, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519559.174,424230.0885
8052, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519608.46,424240.5655
8053, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524941.879,424244.7033
8054, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517165.854,424246.5868
8055, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524718.014,424245.5924
8056, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524752.388,424252.2062
8057, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525417.743,424254.1157
8058, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519191.892,424256.2276
8059, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524775.957,424256.7374
8060, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524810.33,424263.3463
8061, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525122.585,424265.9851
8062, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2524889.683,424266.4391
8063, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517579.642,424265.7029
8064, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517540.255,424266.0044
8065, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517897.541,424267.3555
8066, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517938.567,424269.1796
8067, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517325.618,424277.2105
8068, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519230.957,424277.1186
8069, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518074.669,424302.2711
8070, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517100.286,424305.1789
8071, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519126.678,424307.3019
8072, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516763.94,424309.525
8073, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525306.833,424309.2258
8074, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516750.946,424309.6189
8075, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516715.193,424310.2107
8076, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517523.878,424321.3721
8077, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519150.961,424319.8104
8078, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517900.084,424322.1634
8079, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518234.167,424322.131
8080, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525402.929,424324.2222
8081, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518698.495,424325.7999
8082, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519167.38,424329.0266
8083, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519115.1,424329.858
8084, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518273.877,424330.3416
8085, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518215.928,424333.7336
8086, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525361.046,424334.7694
8087, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517578.655,424335.1562
8088, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525355.224,424336.2884
8089, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518057.318,424340.228
8090, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519139.274,424342.2376
8091, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519153.777,424349.2753
8092, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519104.078,424351.6585
8093, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518726.329,424356.1647
8094, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519128.01,424364.1637
8095, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519185.272,424366.0971
8096, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518617.823,424367.3815
8097, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519139.121,424371.2483
8098, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518253.244,424383.306
8099, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519173.8,424387.9363
8100, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518370.191,424406.1666
8101, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526078.002,424405.5301
8102, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518518.443,424412.0845
8103, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519162.609,424410.6068
8104, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525916.181,424415.9126
8105, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526458.42,424423.2538
8106, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526114.223,424425.8348
8107, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526426.177,424427.6327
8108, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519457.576,424431.7738
8109, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519484.725,424446.532
8110, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526073.764,424455.2941
8111, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519036.106,424488.4968
8112, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518856.766,424495.0119
8113, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519060.406,424500.63
8114, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516714.94,424510.6152
8115, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516750.263,424511.0194
8116, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519082.409,424512.1434
8117, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519106.641,424523.8799
8118, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518999.715,424524.3592
8119, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517144.334,424525.1653
8120, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517102.476,424527.4038
8121, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519372.053,424601.5057
8122, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525228.696,424614.1104
8123, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519401.362,424616.9535
8124, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525277.932,424621.7567
8125, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525270.887,424628.8121
8126, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518926.791,424704.9757
8127, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516715.249,424710.6896
8128, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526425.609,424711.2122
8129, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526448.306,424711.2476
8130, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518955.696,424716.4294
8131, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525204.733,424720.0206
8132, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518984.443,424726.9192
8133, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519683.565,424738.7971
8134, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519013.307,424739.2197
8135, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525332.634,424754.783
8136, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525564.782,424756.8109
8137, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520504.405,424756.8069
8138, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520304.422,424761.178
8139, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519963.32,424761.7459
8140, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520570.918,424776.027
8141, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520330.404,424778.4309
8142, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525331.534,424781.8882
8143, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517154.995,424782.7216
8144, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525565.678,424784.3902
8145, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519583.308,424786.2485
8146, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517198.121,424786.152
8147, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525281.735,424795.2176
8148, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525231.495,424806.3941
8149, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525235.236,424813.0581
8150, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516714.989,424876.0967
8151, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516749.591,424876.6082
8152, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518834.085,424887.9212
8153, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519921.538,424891.6669
8154, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519953.864,424897.5862
8155, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518865.312,424902.9786
8156, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518822.859,424911.5405
8157, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518886.11,424913.2699
8158, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520588.48,424915.1531
8159, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518941.673,424917.0507
8160, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518901.603,424920.8109
8161, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520624.088,424925.9201
8162, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520190.624,424926.9513
8163, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520213.194,424949.7862
8164, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526112.771,424954.4493
8165, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526079.917,424956.196
8166, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518920.514,424962.5234
8167, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518868.11,424984.9042
8168, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517188.015,424986.6014
8169, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517095.984,424991.6526
8170, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525173.244,425012.9468
8171, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525170.853,425022.9127
8172, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517119.141,425025.7227
8173, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525771.777,425080.1564
8174, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516714.046,425082.6964
8175, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516750.14,425082.9526
8176, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525752.13,425108.2498
8177, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520549.887,425141.7258
8178, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520587.592,425142.5867
8179, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520531.529,425143.0804
8180, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517904.071,425191.0439
8181, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520641.053,425202.893
8182, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520531.446,425204.018
8183, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520500.378,425204.4766
8184, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520121.041,425208.7545
8185, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519792.149,425212.7706
8186, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519440.978,425216.9107
8187, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519161.45,425219.7138
8188, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518419.223,425227.2515
8189, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2514619.713,425227.7312
8190, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518123.269,425229.7548
8191, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2514906.592,425229.8335
8192, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517881.505,425232.1747
8193, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515232.941,425232.3322
8194, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515271.398,425232.6134
8195, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515406.85,425233.7427
8196, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517556.638,425235.4008
8197, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525760,425234.2453
8198, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525792.793,425234.9733
8199, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515757.292,425236.3916
8200, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526092.946,425236.4726
8201, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526126.292,425236.68
8202, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516111.31,425238.9858
8203, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517225.209,425239.0612
8204, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526423.098,425239.6108
8205, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520637.323,425241.0592
8206, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516916.942,425241.6984
8207, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516678.314,425242.9073
8208, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526456.149,425242.1157
8209, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519790.144,425250.9346
8210, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525795.306,425253.3348
8211, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525447.474,425254.4037
8212, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525736.527,425256.3214
8213, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519163.329,425257.5064
8214, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526007.409,425259.2876
8215, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520543.232,425261.6858
8216, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526399.068,425262.4296
8217, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518429.435,425265.0838
8218, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520637.823,425267.2344
8219, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517882.146,425270.4237
8220, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515232.035,425270.6274
8221, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515271.584,425270.8
8222, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518618.472,425271.969
8223, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515440.468,425272.1612
8224, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2514625.387,425273.3443
8225, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515756.805,425274.4886
8226, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519664.502,425274.8358
8227, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517226.073,425276.9463
8228, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520500.33,425280.5332
8229, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2514906.083,425282.9283
8230, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515270.956,425285.6264
8231, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519162.331,425286.1136
8232, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2515757.788,425288.4374
8233, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518881.536,425289.1431
8234, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525736.397,425289.7196
8235, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519672.844,425290.2898
8236, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526006.801,425292.2058
8237, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516110.174,425292.5903
8238, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526397.352,425295.7521
8239, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518618.431,425300.6789
8240, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518428.452,425302.6717
8241, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2526104.252,425304.2944
8242, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517865.285,425308.1109
8243, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517225.25,425314.4823
8244, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520616.399,425317.3842
8245, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520529.473,425318.3134
8246, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516651.619,425318.8734
8247, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2520131.798,425323.0958
8248, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519793.294,425326.7569
8249, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519442.261,425330.6289
8250, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2519162.278,425333.5673
8251, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518882.625,425338.185
8252, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518544.734,425339.8812
8253, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518424.625,425340.915
8254, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518124.515,425343.8825
8255, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517882.813,425346.5443
8256, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517557.45,425349.4006
8257, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2517225.415,425352.9225
8258, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518661.472,425351.3399
8259, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516917.227,425355.811
8260, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2516679.788,425357.6056
8261, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2525444.068,425360.6627
8262, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518572.06,425364.5938
8263, ,GL,CATCH BASIN,0, , , ,StormPoints,2015, ,2518671.247,425362.8517
